,GC-RM-8672-BT5011-1_quant,GC-RM-8672-BT5011-10_quant,GC-RM-8672-BT5011-11_quant,GC-RM-8672-BT5011-12_quant,GC-RM-8672-BT5011-141_quant,GC-RM-8672-BT5011-142_quant,GC-RM-8672-BT5011-143_quant,GC-RM-8672-BT5011-144_quant,GC-RM-8672-BT5011-145_quant,GC-RM-8672-BT5011-146_quant,GC-RM-8672-BT5011-147_quant,GC-RM-8672-BT5011-148_quant,GC-RM-8672-BT5011-149_quant,GC-RM-8672-BT5011-150_quant,GC-RM-8672-BT5011-151_quant,GC-RM-8672-BT5011-152_quant,GC-RM-8672-BT5011-2_quant,GC-RM-8672-BT5011-3_quant,GC-RM-8672-BT5011-4_quant,GC-RM-8672-BT5011-5_quant,GC-RM-8672-BT5011-6_quant,GC-RM-8672-BT5011-7_quant,GC-RM-8672-BT5011-8_quant,GC-RM-8672-BT5011-9_quant
ENSRNOG00000000299,53.01615914,52.82350833,41.92382856,15.00613653,3.48360513,12.83714728,20.95811989,15.91992018,42.84340437,16.2042519,26.31301937,33.17192307,37.2944217,18.68681603,26.22715737,34.11558724,4.538278062,27.65152593,14.83558727,10.06741889,25.06064985,62.04829983,34.23156448,34.95693869
ENSRNOG00000000302,327.8680807,451.9700839,251.4946913,243.0199716,244.8915137,190.2708707,91.60126747,254.0684075,454.0160681,305.5851639,388.4368445,361.2233314,390.1842746,337.8015576,377.6897097,407.0308343,159.6041083,146.1335339,178.7629369,89.47030611,172.6499664,404.1476227,450.6860373,396.2351057
ENSRNOG00000000303,19.3880503,27.66012017,28.12800197,23.71496332,35.00174116,22.58067045,0,37.070102,27.60190276,22.61100396,36.42919701,31.74329537,35.55388676,25.95202709,28.2608816,19.46189545,17.22169927,23.5253273,32.1997918,60.68653268,17.12615889,21.91054947,14.38233671,17.58264685
ENSRNOG00000000304,12456.00997,11504.0534,15323.33885,12452.70289,13147.7417,14847.916,7017.81127,10078.12225,11382.75443,12837.18137,13113.2319,10296.84312,9500.76352,14253.60817,11710.33203,12216.5472,14652.01313,10662.49692,15403.14962,17075.46845,17655.38282,9441.806982,9722.194772,12711.91102
ENSRNOG00000000306,59.02607979,75.04474762,83.29358512,86.07966359,104.5848876,159.7228759,303.769886,116.8467893,88.72916948,83.75901283,87.30030108,87.73982379,78.64686972,114.7990691,89.33639665,71.1348946,148.912845,171.8006097,121.115177,78.56035457,126.4951392,76.09229179,104.9919576,50.83894126
ENSRNOG00000000307,3.884148959,15.52469963,7.575339375,6.478614,16.39036041,8.625326071,0,13.50720966,10.59382403,12.70783009,14.34241937,23.88836122,12.0582789,11.17407216,28.30695848,13.93974441,17.04801178,23.2706476,12.62261433,4.060368016,6.06271316,9.579129439,12.42249421,12.04403951
ENSRNOG00000000308,77.70805691,79.87237322,146.12001,63.72692553,284.6391394,252.4014629,4029.670332,105.5631418,121.4621607,129.8719999,120.2629898,104.3667314,97.80314936,100.0501217,111.3759302,108.7785629,199.8239799,195.2555002,226.0325525,615.4804334,345.738806,75.26819978,126.1032415,69.50296826
ENSRNOG00000000312,177.6673353,130.8189333,160.1588725,131.7077624,92.45389976,78.68309551,0,146.8587921,137.044875,74.40242507,119.1601523,109.8459218,131.3210319,139.1963981,91.50966027,144.929886,101.262757,132.79925,111.3347412,176.5567972,86.87050502,158.7521137,104.1963006,127.8362352
ENSRNOG00000000314,2483.475541,1992.928924,1935.326612,2032.501341,1610.186822,1543.762562,1021.672618,1636.124341,1799.683023,1751.339689,1845.258722,1936.893533,1627.726013,2034.713542,1638.08226,1687.234592,2081.402557,1563.391415,1467.986033,1268.313996,1615.465926,2244.113246,1780.148644,1943.13084
ENSRNOG00000000321,8.712547503,35.33943518,30.28347314,15.07047223,10.47107635,11.80195224,0,22.70999997,23.39540526,19.83923659,22.08871934,20.57601193,26.19149903,11.72164885,16.93383024,14.79467077,1.157733737,4.747447105,17.28022546,54.45736442,4.019791981,21.92289806,18.26810548,7.396213161
ENSRNOG00000000322,281.8795086,319.2930202,385.1318086,329.9309108,216.7720405,219.1179931,288.8473977,299.568384,296.2522491,235.7334464,277.0970038,299.418851,292.023014,270.7040414,241.4476462,253.426502,250.3406186,238.4685485,232.3925023,243.9560647,195.437051,307.5384267,258.6871031,278.1011012
ENSRNOG00000000323,9.600039797,12.06339382,8.552399156,16.01249018,12.74474922,8.532288843,0,15.8605829,10.45057419,0.898386074,9.803638816,18.91226118,13.22243386,30.06667269,4.664070059,10.11261568,4.464095896,7.994345826,21.50715445,12.05609796,8.997619948,23.6430598,14.12934779,25.57194119
ENSRNOG00000000327,93.22481843,98.69535147,67.10437658,52.9116612,117.0699738,94.87898962,44.57798647,105.5292152,113.0292516,77.1513695,101.5178481,102.7166509,120.6086557,102.1148807,97.19297139,84.56784213,67.10008637,52.39576638,76.90279389,73.08347875,68.70992037,104.7050099,108.0145132,95.43387412
ENSRNOG00000000340,866.1732398,949.5835959,1196.233168,1458.668809,1576.956439,1581.41659,3205.270088,906.2024798,1137.774939,1166.364014,961.015639,815.0197334,826.1777207,1157.012409,1022.737731,1117.172568,1915.804614,1448.875537,1512.378483,2047.12151,1900.177278,792.8722183,1124.881456,962.3742074
ENSRNOG00000000341,69.97065269,81.0343457,58.4519963,74.56365913,28.14072324,43.17916962,11.74103691,37.17963926,43.75421112,38.18439702,43.02111064,84.53306416,48.88012176,48.21926775,72.71100697,48.38469498,23.77036764,67.19052174,60.76991766,146.4068905,64.75619956,51.99114712,58.21448077,53.76596386
ENSRNOG00000000378,479.7452145,475.3775667,607.8925735,912.0559244,1501.213793,2220.657989,4397.852398,767.0973416,715.2073137,990.6837626,558.1530246,509.3965526,541.3206465,957.6530628,772.6767134,1018.266125,2180.284905,1642.869666,1218.781886,1740.819935,1769.57086,644.51285,901.4370686,644.0837173
ENSRNOG00000000386,783.8357789,1324.429497,1075.46673,727.2375149,1475.114979,843.2560446,809.6905698,1278.89752,1159.277324,1300.568958,1607.035989,1459.077222,1200.502933,719.8242314,1275.813802,1047.097425,835.3594648,890.4358171,1243.541209,1026.184541,1009.303036,1221.52966,1710.765335,1156.432715
ENSRNOG00000000387,512.5101629,565.3173969,627.6324295,479.0507623,696.2710576,733.2516913,1526.275491,533.8940865,452.3176742,701.2732241,533.9593714,530.1300757,439.1535474,515.3502595,536.9744027,457.3880981,579.3984488,446.3102995,729.6237965,743.9867515,763.7907864,510.8121253,408.9315817,455.455071
ENSRNOG00000000392,265.6742121,217.6361374,242.7102743,251.962867,215.3932673,177.766588,339.8003975,187.4617994,216.3828917,209.8007633,178.6574098,180.3242673,195.4492037,233.9683545,190.7117812,228.9534489,242.9891224,174.5152064,211.6847228,181.7594387,228.4332944,208.654276,189.3690408,206.4111677
ENSRNOG00000000394,75.12251368,80.50262452,80.32601557,107.6948413,118.6127816,116.7864309,690.7952801,96.17075878,79.05559605,167.7542824,89.23194441,101.8872963,96.10736387,126.1483859,142.2260528,100.110087,116.0633496,108.4342742,211.3512554,425.2077233,220.1638165,92.77195305,141.904463,128.0653521
ENSRNOG00000000395,47.53312705,66.44054125,35.71124343,47.46226124,79.43135485,71.03674264,46.86742071,72.51148184,71.45265725,68.82220976,52.98935446,85.80744765,59.69177334,51.88632137,62.21535441,67.72028921,54.95909986,56.29454271,68.97020713,125.5735507,103.8745419,72.57831216,93.89130524,66.66411743
ENSRNOG00000000396,166.1079293,119.321072,181.2410734,192.5421939,197.3555637,185.0127482,107.6465322,203.5567522,189.2248258,241.6270327,202.6008923,181.2616605,188.6542619,201.4047173,189.5619815,176.197607,148.8866022,193.9624167,183.0720372,182.4259113,120.172715,160.880899,226.6022708,170.3057046
ENSRNOG00000000397,390.6449514,407.3570317,487.0956256,526.2351377,1039.896942,898.034695,3733.381542,495.1276791,429.8163287,726.3120731,505.2358571,464.0739074,435.9287524,468.5243966,544.8273973,568.46037,1042.916513,755.6374578,817.5997627,1289.015335,1028.898222,404.996346,562.1806141,388.3965978
ENSRNOG00000000398,58.13234103,53.06396838,45.44209242,30.16619559,60.5863423,58.00526008,51.48186251,70.72048505,69.44541149,71.34707867,60.7476334,91.13848842,61.77211641,62.66159011,74.38158643,58.32415125,70.39282655,67.41413437,93.26855489,68.67819518,21.13108597,54.12333178,73.96711888,50.88225669
ENSRNOG00000000407,65.72620175,33.06229142,28.1115522,20.42114081,19.71698048,25.68657697,0,35.26149977,47.58972462,21.57208357,44.20011194,41.81416537,52.44748811,37.26605994,42.27115074,35.04903098,17.52914201,21.57941989,31.1649897,22.11380083,6.013201152,39.07419146,33.75538905,36.01820654
ENSRNOG00000000408,258.4589111,299.6469863,218.6484944,250.664379,189.8822616,277.3494912,244.1662486,277.945488,284.4685129,294.4553114,262.5581107,292.572974,281.9416333,301.5600418,254.9190106,251.1569579,199.4329129,287.6293114,209.8783067,282.5409952,224.5534448,251.7678436,233.8984903,238.212128
ENSRNOG00000000411,768.2650207,567.9075338,619.1073513,615.6081554,551.5973751,566.1971643,567.893817,542.1098315,553.0075931,638.3273718,610.1663397,539.2541975,497.0978767,649.1320135,540.7841127,545.6650665,566.8906574,433.796282,570.3211115,639.7212537,573.0984828,487.8978419,547.5163166,578.2280754
ENSRNOG00000000414,53.06842424,38.40805759,31.65558569,33.57510566,10.88444124,16.24777391,0,40.15121694,47.13206242,18.80128408,31.13330498,39.57466556,52.10286298,29.48098511,34.6752094,40.26217193,12.28520367,36.3866586,17.26591312,38.22843549,25.96648863,58.23548862,22.80220994,31.4341764
ENSRNOG00000000415,55.97277805,68.09490097,85.7070368,99.19729784,131.7825967,193.2137713,250.7695317,99.87836616,93.0101577,139.0533974,88.19725791,98.41516604,82.58332937,125.2714158,86.82184064,104.7052764,260.633744,127.7907465,150.6685559,167.1284309,192.4108906,61.73985112,91.66460753,90.11071622
ENSRNOG00000000417,261.2543846,247.0269288,156.3234287,140.5879984,259.4775735,224.7573048,251.4769343,298.5410557,303.9627102,237.3224487,213.1191351,377.6434274,285.7570099,200.7684414,280.2424148,317.724122,166.4735036,268.1773774,173.7498092,152.5802606,191.2213889,337.3862787,200.3979269,234.1015704
ENSRNOG00000000418,19.39534781,27.67208423,18.39584991,18.33209364,49.02926642,60.24369915,63.24893223,40.45663304,10.61617426,28.95839587,19.87352345,38.90666057,12.74670769,24.42612528,30.15612212,23.18007398,34.41634987,21.15460278,18.3998753,28.33634748,55.43616216,26.7072908,14.38059533,37.02808365
ENSRNOG00000000419,173.9205378,138.2505161,247.4209659,197.6810394,1307.083802,1364.365133,2323.827794,224.2841392,121.6690021,1053.070196,175.8252867,145.7364076,147.891231,182.5367862,246.4993202,387.7888124,274.8735194,307.9611425,1077.05472,1966.239273,1824.457575,129.3643635,263.0622411,217.1246664
ENSRNOG00000000420,139.0226695,216.167261,221.8091733,233.8403562,178.0517229,238.4967973,307.0481367,154.4895131,145.2839987,139.4106506,252.4727431,115.9163966,177.0872524,229.8652212,226.0429501,151.6309322,261.970936,272.8913058,201.6890673,127.0953707,223.0516559,148.9429354,236.3919458,205.6693623
ENSRNOG00000000421,544.0115139,527.0084245,443.7783554,702.1473666,417.0909041,522.147396,434.2314565,437.5071288,413.7613389,361.5426121,483.2377941,394.4456336,410.6010876,502.2197491,443.659368,469.5939236,643.3365183,607.4290593,421.0260356,440.8880586,365.0141248,541.9038349,535.8207685,470.7983849
ENSRNOG00000000422,95.63118654,81.47641481,78.94390936,104.1917304,159.7941061,143.2448364,165.5790921,82.21072867,98.89241816,137.2843057,84.04181492,74.04174692,101.6550428,83.84633679,89.18752794,85.67166246,137.6249181,125.5583121,110.9940047,166.5700595,93.07580292,63.80364298,88.94241095,81.24791537
ENSRNOG00000000423,10.45537855,18.32554685,16.17030753,10.57159943,33.64762641,41.69775201,45.80151157,37.02854059,19.59573767,40.78190556,41.13618773,26.69925531,30.01610746,21.33103281,24.03728801,27.82748851,40.39211767,57.99500081,29.51854449,21.3540299,46.71476784,17.95689587,43.97519783,12.78336761
ENSRNOG00000000428,0,4.238847057,0,0,6.700379517,6.231095147,2.243242662,6.456485283,0,10.38723074,2.118135068,3.038384157,1.287736576,3.419864563,0,4.436953498,2.21522994,7.946917714,0,0,10.60940934,1.970791621,2.764091603,1.773832806
ENSRNOG00000000431,333.2942676,327.8030316,209.5762883,429.245568,149.501533,175.7649701,103.8048072,295.6878664,255.532117,324.1023855,201.6764058,183.1504267,343.8408238,348.5688516,440.582589,301.0876316,162.8477709,319.5932375,117.7728622,235.1281307,153.3052927,346.0443721,224.122724,300.2802743
ENSRNOG00000000432,52.13391156,79.2159462,81.09910959,86.95788262,120.2893645,111.0774677,240.0566233,67.90511531,47.70181707,80.66048554,77.42316615,77.1069122,66.679603,76.2262322,88.20203166,56.14263275,90.8913545,133.303349,106.4477916,116.2613711,136.9771063,50.78104355,88.07737611,59.06756225
ENSRNOG00000000433,9.605736729,7.970285612,4.87708332,8.383432003,18.42764808,6.775831777,5.201449206,4.552629037,9.488230622,16.03298184,6.97138556,15.42496742,7.797013034,12.48435337,7.637597438,10.7245328,16.6782373,4.273948543,3.854635591,40.34195009,11.17122916,15.9042527,11.80550964,4.169541204
ENSRNOG00000000435,227.0981294,219.9680648,244.9510351,197.8949048,214.2009859,188.7689541,107.0733984,216.6060515,160.1158186,200.7901319,199.5510522,236.3412974,208.6630715,201.7769313,214.1204094,232.7979637,240.0040519,241.8592638,204.5740385,197.5113915,149.0397889,250.8640716,194.962544,191.7177852
ENSRNOG00000000436,2.634282812,7.006338824,6.88069123,10.82462948,32.33464088,11.66165983,47.47747616,19.41735034,3.232864034,15.04641084,5.025326312,18.37076861,14.06960074,7.44686983,7.680654957,17.8481402,4.273704846,14.46943185,12.60889675,20.15242258,3.772870811,5.098079051,0.878523082,7.553247586
ENSRNOG00000000437,39.91569802,40.56030144,53.24277353,40.93146871,76.049533,82.70803443,136.7778231,51.88844671,41.56059185,58.06912557,44.11177053,124.9396016,57.19613549,48.78440652,75.30713187,45.99605947,56.30044415,66.80174182,82.9980175,53.13197855,76.46144991,43.37839216,70.17472477,56.77645262
ENSRNOG00000000438,579.3457417,634.4224146,645.9410187,630.8608409,880.807513,882.5237769,2140.759738,591.1623965,544.6902947,920.9735366,632.2283624,536.9695914,466.4688906,706.1734322,624.2905455,655.4562726,611.234243,538.1160367,957.70685,1075.353518,1069.75661,619.2836457,684.2228443,586.9772792
ENSRNOG00000000439,1.336691909,1.411078957,3.741891109,0.85382862,5.133446114,8.746694951,71.05374374,6.169935582,2.235716758,4.772244604,3.061444976,3.082339072,3.239319616,1.851391794,21.7814874,6.695187061,2.134561999,17.18745315,18.29015125,0,59.52444012,0.788196221,0,0
ENSRNOG00000000440,306.7961723,317.1145959,251.6582516,313.1482209,381.1033375,357.5033204,239.9815669,364.6778453,263.4729586,313.4730815,326.8560495,345.3529454,288.4754437,353.1555449,316.7634367,370.5621383,300.654193,310.2184169,218.0440442,348.5449572,349.0472235,262.5835073,280.5893412,246.6607899
ENSRNOG00000000441,15.44796895,23.10643,25.95197252,24.69315626,27.76233981,23.49931289,16.31559038,15.92945243,22.06933625,22.40844397,23.22644318,30.68895697,17.51094963,14.83498771,38.47322656,18.40915292,16.51965274,35.12976884,49.74894116,54.12832743,27.99819183,24.01744299,42.58172582,23.0741583
ENSRNOG00000000442,17.50404258,23.33190944,16.23814698,18.38269569,15.26377952,24.85441761,61.09885164,28.75228753,15.51179069,32.77655288,3.30838908,31.14384701,13.3837695,29.41555095,27.40185241,40.05408258,13.52705446,43.82676075,16.03767994,10.18177478,14.18231309,17.09677803,10.48281065,31.53153369
ENSRNOG00000000443,25714.32905,19526.35408,12962.53195,11165.33533,4683.742611,2490.06616,478.7848717,10701.25867,15106.93921,6882.251513,13002.32533,12952.30658,17144.21955,13075.39916,10667.48963,13339.5987,3896.794501,5809.796352,3444.496101,1671.427383,1699.209599,22784.80693,13640.03031,17561.0727
ENSRNOG00000000451,209.0530516,312.9538473,416.632502,401.9891196,274.9333796,246.9479428,265.9017059,380.1883313,231.605405,362.8310502,429.7968957,303.0049833,262.6055506,295.2267834,322.0226804,320.7726681,369.7736179,378.7540265,463.5867984,971.5620535,564.789863,290.7825174,544.2908761,365.8666692
ENSRNOG00000000454,1.160629793,11.33373771,5.452110485,4.715703929,3.634999049,7.553740297,0,7.440022995,8.975662565,9.804139101,4.018722098,7.805602979,4.916234981,6.351160869,8.245992263,9.888178273,2.954863207,18.53410675,31.83432998,7.874280219,23.45305712,6.560462187,7.617057607,10.28283421
ENSRNOG00000000455,601.2767023,444.9881113,486.9515446,703.1141492,414.444109,487.356015,576.2909517,504.8862163,318.4702345,402.7333425,479.1658431,349.3909536,418.61557,539.896434,404.2940916,365.339135,776.4902193,601.5877952,385.2287634,487.8271271,626.9722584,495.1037647,713.2240337,462.8617751
ENSRNOG00000000456,1189.242029,994.4681178,1037.690627,1661.282934,1579.83929,1941.635973,2242.390497,1066.727948,1110.276405,1368.242876,1354.653841,924.2649117,1006.85589,1175.486397,1083.518614,1168.897003,2556.49768,1596.192568,1610.172011,1839.689637,1908.517099,1036.049039,1253.148911,1270.487977
ENSRNOG00000000457,196.0652545,223.0589886,215.1276783,273.0222882,386.0779091,475.972084,4627.41214,219.9668629,236.3005319,249.5168236,253.3564202,239.2896572,240.9629594,251.4597245,216.7261896,197.282797,449.051214,391.5348828,399.7455365,610.596177,551.9676922,208.0385453,305.0679075,215.0230673
ENSRNOG00000000459,537.7590595,483.298019,456.7369516,999.5012664,812.8159078,1159.999781,1385.23227,579.5636503,642.1928476,773.1601603,650.0137744,368.6643825,476.0455412,681.9344037,662.1406421,582.6272652,1696.866534,934.3375372,1013.59577,969.7453477,1072.063301,569.733962,736.6624344,654.1468864
ENSRNOG00000000461,734.1521402,638.6687061,564.3219175,468.8529019,767.831598,825.2789475,3036.106359,775.5444459,701.1563477,852.211188,582.1266115,648.3020294,692.2508834,593.5474695,731.0263901,731.5264999,827.2740408,813.9126843,824.7129773,863.7954341,687.0863734,719.4813986,689.2281749,538.9435004
ENSRNOG00000000463,2.225840477,0,0,0,0,1.962618684,10.67258334,2.445800291,0.641274706,1.653072339,1.002508801,5.196096322,0.608487713,1.834002121,4.099321342,1.691721305,0,7.511692482,0,0,4.623704794,3.108514454,0.867101907,2.125293205
ENSRNOG00000000464,114.8978289,100.437795,78.99238051,88.33740067,168.8087847,200.6102499,104.7013102,198.4519702,125.4092117,160.2867972,180.9633095,168.3188216,158.3341661,154.0848005,144.4261191,220.5041182,99.02771108,260.7441744,84.99171534,42.57413571,149.6182826,141.5897575,192.0137152,143.6440607
ENSRNOG00000000465,1017.12098,952.0234221,961.072449,1424.206245,574.4040761,740.8741627,324.9686218,949.7622102,795.1676034,782.1560128,971.5314609,735.0332965,832.5192782,1240.152114,856.8504798,1012.061227,700.230037,654.9661255,576.4284858,602.471714,645.2306821,1088.631631,810.7846378,880.6321572
ENSRNOG00000000466,133.9674182,193.2099319,282.4397956,228.0178766,358.7426895,327.9407376,883.6270351,195.8290269,143.2485431,292.2653321,228.7725419,163.6384073,160.8193086,263.44898,284.0983288,243.3821991,372.3022486,333.7692151,303.0889835,487.7263625,535.8277941,157.3943879,191.6198298,189.4917092
