2-(4-hydroxyphenyl)propionate,"449,767","4,682,551","695,409","607,937","1,085,590","1,070,759","1,908,299","117,637","203,271","943,510","1,552,572","1,830,989","3,766,059","1,381,543","184,215","196,021","170,675","388,420","80,067","2,146,372"
2-acetamidophenol sulfate,,"49,037",,,,,"1,081,155",,,,"36,420","208,460","1,302,272","1,157,047",,,,,,"2,035,408"
2-aminobutyrate,"18,686,138","36,951,848","24,083,526","17,763,048","20,751,796","19,987,944","25,834,966","16,313,953","19,664,950","20,384,304","25,207,908","56,137,692","61,576,812","26,080,212","34,352,864","23,987,124","16,252,813","23,733,900","23,699,546","36,820,224"
2-aminoheptanoate,"119,130","311,412","174,314","197,910","143,550","352,127","70,874","78,354","76,581","259,066","204,194","414,549","614,775","246,513","228,745","98,792","99,842","124,341","191,957","366,803"
2-aminophenol,"6,523,158","17,322,068","7,105,157","7,486,764","11,144,700","11,192,566","17,407,578","6,056,944","7,147,465","9,401,299","9,342,567","12,493,325","18,641,026","17,163,062","8,642,311","7,657,404","6,161,076","9,112,563","9,424,847","15,697,071"
2-aminophenol sulfate,,,,,,,"351,550",,,,"46,304","181,452","465,166","2,264,013","29,598",,,,,"3,210,238"
2-hydroxy-3-methylvalerate,"379,049","3,642,786","371,710",,"150,546","174,054","840,026","373,727","208,382",,"180,062","771,779","998,866","284,571","178,380","183,243",,"182,344","118,365","715,672"
2-hydroxy-4-(methylthio)butanoic acid,"145,426","904,673","109,776",,,"46,868","463,742","136,968",,"137,896","44,741","288,818","266,514","158,443",,"74,022",,,,"380,099"
2-hydroxyadipate,"490,856","639,336","512,255","661,591","614,334","402,118","798,495","305,777","450,724","767,808","611,652","570,447","708,730","426,947","257,845","336,647","462,299","409,600","358,831","480,900"
2-hydroxyarachidate*,"34,690,244","27,427,140","36,524,176","34,662,884","15,026,935","58,925,000","9,713,155","28,701,018","92,282,968","29,884,970","32,482,204","22,870,068","9,910,707","30,364,560","87,282,736","101,154,256","66,730,376","72,374,112","109,810,552","20,426,284"
2-hydroxybehenate,"24,468,668","15,756,283","23,339,870","23,554,164","9,036,617","37,593,084","7,944,111","17,729,262","66,349,620","16,258,923","19,349,546","16,346,302","6,172,457","20,145,364","64,328,968","77,157,008","42,769,104","56,325,164","83,208,512","11,957,192"
2-hydroxybutyrate/2-hydroxyisobutyrate,"2,107,533","22,412,508","1,497,353","1,638,418","1,344,425","1,374,473","4,242,018","1,139,656","1,314,101","1,983,274","2,118,577","4,665,695","5,191,650","2,677,546","1,323,634","1,500,076","1,219,930","1,809,046","1,449,063","3,661,366"
2-hydroxydecanoate,"143,460","280,209","203,283","236,233","83,448","251,571","191,086","172,468","276,356","235,628","207,053","162,953","238,887","252,734","228,327","180,406","188,251","169,383","198,689","200,927"
2-hydroxyglutarate,"45,741,028","34,587,360","43,231,156","41,963,124","27,295,100","46,814,840","52,155,420","58,070,564","51,014,608","49,574,936","29,938,664","30,108,152","22,248,684","30,439,868","33,832,040","63,522,024","36,132,504","50,347,896","43,458,712","23,598,786"
2-hydroxyheptanoate*,"357,074","1,544,354","115,179","330,669","407,005","503,669","1,113,447","192,890","260,316","321,433","390,404","461,748","524,929","652,627","227,478","200,177","310,259","245,743","157,638","683,726"
2-hydroxyhippurate (salicylurate),"41,589",,"59,186","59,944","25,689","43,133","86,727","67,893","34,483","57,403","54,947","46,067","51,121","71,501","48,815","49,131","51,941","57,656","52,881","54,951"
2-hydroxylaurate,"313,035","232,800","244,318","263,466","139,142","212,829","202,540","251,305","198,678","187,268","220,769","224,039","264,633","165,946","243,176","212,832","185,967","175,276","252,885","184,873"
2-hydroxylignocerate*,"18,228,722","14,724,088","21,925,352","19,788,336","7,535,298","33,141,804","7,531,505","13,302,855","63,580,408","14,742,701","15,541,289","14,549,162","6,818,624","18,672,996","57,210,312","65,301,596","31,438,954","59,933,000","88,321,360","8,786,598"
2-hydroxymyristate,"1,844,235","610,586","1,573,685","987,733","571,005","1,930,137","456,068","1,947,392","3,217,094","1,387,253",,,,"457,383","2,147,744","2,816,248","1,709,025","1,052,870","2,084,276","360,033"
2-hydroxynervonate*,"36,509,432","23,769,504","38,787,460","32,229,638","10,807,456","51,448,868","13,395,928","25,833,092","94,567,520","26,341,784","36,483,228","18,018,800","11,423,287","31,545,818","96,393,896","84,561,416","59,718,652","69,320,032","112,280,048","15,492,309"
2-hydroxypalmitate,"52,006,488","47,738,724","91,740,608","37,897,512","23,151,388","177,811,648","14,363,248","49,162,204","163,036,448","62,019,804","36,694,236","42,043,620","20,662,644","39,664,868","110,630,336","130,809,328","57,555,876","56,060,488","99,298,576","27,605,482"
2-hydroxyquinoline,"23,080,718","17,857,684","30,419,472","24,692,558","23,847,244","41,642,608","15,929,958","25,341,524","31,466,702","17,154,344","18,750,124","24,768,034","15,773,330","14,166,070","19,416,394","34,503,728","20,055,164","28,789,960","13,272,104","23,754,244"
2-hydroxysebacate,"941,280","3,263,191","533,204","1,021,100","1,462,117","1,227,765","3,308,722","508,374","875,425","1,758,118","1,378,656","2,293,490","3,130,405","2,677,175","682,670","581,682","674,332","674,063","706,125","1,769,696"
2-hydroxystearate,"14,015,236","12,059,180","23,818,778","11,585,666","5,755,477","36,164,380","4,532,724","9,576,544","54,955,984","15,429,957","9,716,347","9,424,173","5,586,308","13,602,347","44,379,576","46,451,080","23,091,830","28,240,180","41,277,876","10,152,342"
2-isopropylmalate,"2,371,786","3,934,386","1,224,476","2,723,651","1,393,911","3,490,869","5,236,352","4,632,554","3,336,356","1,597,386","780,531","1,180,636","454,340","1,186,059","1,232,350","3,185,459","1,609,336","2,965,140","1,954,941","696,452"
2-keto-3-deoxy-gluconate,"415,634","497,020","460,319","3,655,577",,"280,654","19,242,202","2,041,392","1,985,421","2,684,140","1,589,564",,"3,026,939","3,904,398","1,408,878","3,126,641",,"3,795,051","2,160,982","1,532,035"
2-linoleoylglycerol (18:2),,"9,404,536","10,162,111",,,"4,032,578",,"263,433,712","26,451,796","5,170,847","34,430,480","7,957,552","3,390,953","7,326,495","6,445,107","19,410,636","6,084,623","7,355,400","6,186,615","3,703,452"
2-methylbutyrylglycine,,,"44,138",,,,,,,,,,"36,863",,,,,,,
2-methylcitrate/homocitrate,"3,262,550","1,438,427","2,011,112","4,104,310","1,179,101","2,015,232","3,613,738","6,199,530","4,261,790","4,264,564","1,852,153","1,977,093","1,375,488","2,257,694","2,956,834","4,317,149","2,494,661","4,047,672","5,858,088","1,553,163"
2-myristoylglycerol (14:0),"582,251","460,380","935,019","412,316",,"1,424,745",,"4,764,126","2,874,137","971,030","2,911,348","1,125,892",,"1,300,720","2,604,941","7,845,478","2,192,248","2,222,093","1,591,243",
2-oxindole-3-acetate,"4,473,062","14,214,119","2,647,014","2,427,650","5,143,544","3,899,659","11,766,402","553,623","2,469,913","3,805,766","3,187,606","6,855,790","10,514,650","4,055,087","1,092,155","584,338","1,005,990","1,488,116","344,428","6,979,145"
2-oxoarginine*,"150,893","432,451","169,586","203,107","264,433","186,393","1,348,881","343,704","235,103","287,711","253,126","544,154","720,762","588,405","113,339","148,221","96,711","153,634","240,528","549,013"
2-palmitoleoylglycerol (16:1)*,,,,,,,,"24,173,644","1,870,161",,"5,238,870","438,435",,"414,935",,"3,454,191","397,415","221,893",,"225,318"
2-palmitoyl-GPC (16:0)*,"91,002","290,187","104,390",,,"63,109",,"67,136","80,156","436,550","352,483",,,,"102,041",,"219,874","107,458",,"149,754"
2-palmitoylglycerol (16:0),"7,381,477","5,310,539","11,835,545","6,146,112",,"10,548,847",,"81,689,360","22,770,940","7,073,782","24,760,532","6,320,106",,,"16,840,476","40,761,152","13,695,587","16,836,436","8,018,638","3,125,650"
2-pyrrolidineacetic acid,"4,636,400",,"3,900,703","4,554,307",,"5,207,390","3,217,746","4,048,981","3,937,330","4,594,910","2,674,499","2,737,976","2,218,486",,"5,751,310","5,300,410","6,899,187",,,"3,929,226"
2-stearoyl-GPE (18:0)*,"2,055,168","3,938,767","1,892,689","1,727,044","673,981","1,634,792","525,616","1,199,771","2,669,463","2,669,236","2,816,038","1,423,200","895,612","638,821","3,015,648","1,240,753","2,113,164","1,740,963","2,867,458","1,095,950"
"2R,3R-dihydroxybutyrate","677,581","2,015,323","592,514","740,164","1,030,322","700,682","532,760","648,640","798,475","543,679","616,018","762,649","608,948","685,276","531,558","697,731","515,649","674,195","486,581","724,594"
"2S,3R-dihydroxybutyrate","511,494","886,824","577,390","481,672","564,715","519,145","698,821","408,968","579,892","510,247","601,456","735,137","664,754","677,285","452,923","328,985","509,563","698,411","370,497","585,392"
"3,4-dihydroxybutyrate","2,686,646","3,570,029","3,068,956","2,789,752","3,345,294","3,624,955","4,473,190","2,495,739","3,292,328","3,010,648","2,786,450","2,933,884","3,892,597","3,071,090","2,628,122","2,197,505","2,517,092","2,026,460","1,970,062","3,640,257"
"3,5-dihydroxyphenylpropionate","1,016,704","12,830,824","1,135,394","695,478","1,042,681","1,360,949","5,153,203","367,420","615,680","2,544,563","1,114,658","6,526,247","7,961,761","4,768,124","529,047","220,100","358,065","774,834","311,176","3,669,414"
3-(2-hydroxyphenyl)propionate,"469,670","789,103","545,162","686,241","836,557","717,061","467,278","403,870","479,132","747,971","604,644","574,390","851,510","564,517","708,719","493,805","379,330","455,559","386,543","872,199"
3-(3-hydroxyphenyl)propionate,"8,478,653","121,565,112","7,652,669","4,092,184","9,564,092","15,836,288","23,065,380","1,590,197","3,128,849","25,359,632","12,490,732","22,098,752","39,866,152","30,065,502","8,830,995","2,436,010","4,104,902","7,378,241","2,204,371","45,023,512"
3-(4-hydroxyphenyl)lactate,"671,642","1,443,355","1,215,426","661,256","407,686","359,302","1,239,581","1,121,049","583,177","551,502","493,873","1,071,529","1,725,409","757,466","356,082","779,756","405,599","751,326","555,444","466,164"
3-(4-hydroxyphenyl)propionate,"298,760","9,329,582","388,231","285,675","358,623","496,565","2,275,016","225,606","433,029","1,288,693","311,836","1,337,156","2,844,069","1,584,590","548,146","257,123","264,462","423,002","281,648","2,588,658"
3-amino-2-piperidone,"267,329","381,335","191,748","225,455","227,019","235,848","254,103","201,946","220,660","146,317","147,353","340,224","586,916","156,772","313,591","163,211","162,022","132,294","192,942","465,932"
3-aminoisobutyrate,"849,166","2,157,366","2,831,221","1,378,395","1,552,727","1,358,799","1,834,373","510,381","575,378","1,086,384","1,266,268","2,573,779","3,910,248","1,572,515","1,516,243","666,105","1,008,206","763,788",,"3,195,388"
3-carboxyadipate,"404,652","19,943","498,221","826,887","180,282","625,567","394,772","557,797","807,652","1,036,517","483,367",,"463,502","575,526","767,270","1,297,924","962,598","947,244","1,759,503","138,916"
3-dehydrocholate,"707,565","2,916,839","7,783,051","1,038,363","1,358,057","2,153,497","1,874,507","1,771,021","493,456","2,023,296","1,195,326","1,539,395","3,272,327","2,524,882","774,483","1,277,629","2,154,870","341,877","1,251,006","461,763"
3-dehydrodeoxycholate,"30,933,954","36,284,964","59,894,976","73,458,360","60,654,448","44,805,516","26,902,218","51,777,120","26,179,416","68,427,176","28,945,106","58,651,512","54,169,328","63,111,560","72,875,920","60,321,164","42,418,468","26,088,282","84,883,168","25,804,420"
3-dehydroshikimate,,,,,,,"184,069",,"102,303","175,226","48,679",,,,"194,330","208,187","117,547","204,212","131,316",
3-deoxyoctulosonate,"3,894,905","2,313,226","3,530,346","3,404,364","2,363,752","4,074,213","3,584,112","3,423,368","3,783,017","4,145,207","3,787,360","2,267,918","2,900,850","3,438,414","4,829,775","4,973,647","3,517,748","5,172,023","4,298,543","3,010,159"
3-formylindole,"2,263,730","1,955,165","1,405,657","1,461,309","1,016,290","2,158,537","1,568,728","2,090,901","1,658,931","1,822,158","1,393,504","1,628,867","1,171,669","1,428,812","1,407,527","1,637,000","1,375,748","1,552,709","1,674,837","1,819,229"
3-hydroxy-2-ethylpropionate,"350,025","189,200","583,888","151,328","232,944","347,081","313,050","299,197","321,304","404,414","164,890",,"229,297","220,699",,"223,815",,"160,444","184,297","205,550"
3-hydroxy-3-methylglutarate,"6,566,449","54,021,408","7,149,413","7,697,498","8,427,916","11,734,488","74,056,992","4,251,381","6,495,729","9,481,128","9,979,809","33,428,000","47,762,048","36,225,660","6,521,438","4,920,604","4,862,300","10,783,017","4,455,902","15,448,799"
3-hydroxyadipate*,"1,213,727","1,143,071","1,077,417","222,662","767,638","782,035","3,028,187","465,879","290,837","1,138,067","2,327,055","1,196,227","1,430,273","911,287","644,104","996,649","681,434","970,668","473,779","817,799"
3-hydroxybenzoate,"3,462,664","2,385,369","3,745,349","6,161,956","1,352,097","5,855,814","3,761,201","3,365,509","3,459,656",,"4,036,464","1,342,227","1,029,875","4,107,812","3,936,862","4,422,921","3,171,726","1,095,934","2,251,553","3,091,795"
3-hydroxybutyrate (BHBA),"141,608,512","21,569,550","33,642,424","28,776,772","22,797,718","44,609,976","69,591,080","159,798,480","92,247,040","21,347,408","26,310,580","59,100,896","7,763,252","34,460,128","38,996,076","40,962,796","39,504,552","38,760,072","14,490,627","10,265,175"
3-hydroxydecanoate,,"390,311","160,690","207,880","147,950","95,914",,"91,011","120,679","113,816","241,636","189,486","293,521","153,188","129,765","138,000","176,406","100,150","137,242","227,939"
3-hydroxydodecanedioate*,"67,430","51,656",,,"72,027","113,867","128,085",,,,"96,972","41,275","229,966","126,239","46,703",,"64,584",,,
3-hydroxyhexanoate,"246,460","452,298","156,409","231,451","221,842","371,047","198,669","327,817","166,813","293,177","147,649","243,573","176,384","281,535","418,515","233,055","176,195","229,733","180,511","98,921"
3-hydroxyhippurate,"53,600",,"91,708","96,705","42,962","52,688","475,534","110,983","106,794",,"80,875","37,235","82,131","1,201,452","84,745","36,246","101,716","117,122","108,701","429,785"
3-hydroxylaurate,"352,738","640,330","331,232","296,173","297,414","257,472","331,754","331,894","268,997","338,894","404,828","382,253","394,257","317,794","250,238","209,670","175,392","207,509","180,461","309,850"
3-hydroxymargaroylglycine,,"677,623","439,740","255,439","100,808",,,,"559,978","337,384","548,313","407,598","121,734","121,889","650,225","231,176","336,656","259,143","137,300","233,167"
3-hydroxymyristate,"1,352,130","2,552,253","2,360,113","1,774,895","1,508,105","2,024,793","1,350,921","1,561,617","1,474,279","1,937,207","2,835,301","2,366,121","2,047,076","2,105,081","1,326,516","1,978,259","1,163,613","3,030,262","1,550,633","1,470,061"
3-hydroxyoctanoate,,"186,642","70,139",,"111,598","147,951","173,707",,,,,"128,095","185,166",,"125,829",,,"134,055",,
3-hydroxyoleate*,"17,008,854","9,950,836","31,256,034","20,323,494","7,492,065","19,031,142","7,578,856","16,790,314","55,069,432","17,124,960","11,545,319","9,937,333","8,518,178","9,304,434","33,620,336","34,071,928","17,304,632","23,472,164","46,276,640","8,175,164"
3-hydroxyphenylacetate,"1,042,238","642,715","1,009,651","1,503,769","872,492","998,145","971,815","1,084,378","1,131,024","1,613,793","958,662","618,132","637,093","1,303,868","964,479","1,336,000","992,703","1,141,357","1,256,556","801,991"
3-hydroxysebacate,"840,963","2,812,699","383,959","889,896","1,528,710","1,316,631","2,435,956","532,164","919,831","1,719,357","1,105,148","2,022,003","3,146,819","2,079,642","642,440","537,499","563,272","688,968","699,105","1,244,168"
3-hydroxystearate,"12,191,357","3,947,947","13,803,174","7,515,079","1,610,593","12,864,977","1,831,136","6,273,447","26,980,316","10,562,159","3,260,237","3,217,131","2,216,347","6,713,409","24,402,484","48,534,248","7,168,583","22,506,854","57,610,872","3,160,222"
3-hydroxysuberate,"985,572","443,818","1,101,124","1,482,826","505,530","850,363","979,873","850,857","905,501","1,072,973","974,099","619,065","647,995","1,188,796","1,136,203","1,364,041","622,972","982,030","1,020,727","939,429"
3-indoleglyoxylic acid,"282,609","260,110","153,222","178,137","89,950","261,969","225,310","216,966","179,107","249,311","172,170","238,526","265,774","193,099","128,629","186,284","152,777","138,896","165,801","221,793"
3-indoxyl sulfate,,,,,,,"562,152",,,,"31,792","174,729","1,443,764","3,746,994","66,827",,,,,"2,895,424"
3-ketosphinganine,"647,846","1,545,237","1,096,709","970,685","891,120","1,041,451","1,095,011","455,144","680,947","962,035","841,615","1,223,445","968,924","1,368,862","835,917","465,309","596,420","773,182","753,925","977,810"
3-methyl-2-oxovalerate,"724,670","648,587","709,824","907,087","419,765","480,154","1,267,090","5,821,798","2,709,992","1,105,842","581,827","1,413,987","873,749","575,150","951,628","7,363,567","949,502","3,538,446","16,766,411","1,150,133"
3-methyladipate,"203,279","152,856","234,373","282,458","267,378","190,522","322,695","261,047","274,178","473,979","212,042","181,270","175,742","367,232","227,636","263,364","171,892","224,051","202,554","255,106"
3-methylglutarate/2-methylglutarate,"1,679,577","2,231,639","3,005,329","1,313,349","1,582,258","2,026,148","1,291,561","1,144,325","1,162,052","1,992,216","2,279,909","1,512,521","2,401,256","1,645,454","6,534,230","903,654","1,206,422","847,726","1,166,864","3,103,576"
3-methylhistidine,"1,940,915","2,806,527","2,249,256","2,890,660","3,704,014","3,167,923","3,070,833","1,808,405","2,565,279","2,795,490","3,446,622","4,454,299","5,101,382","4,232,321","3,073,966","2,363,537","2,153,284","2,974,001","2,304,347","4,909,802"
3-phenylpropionate (hydrocinnamate),"229,615,696","240,997,008","304,380,416","203,409,776","215,063,040","300,559,904","212,828,336","127,768,936","171,269,872","244,588,352","256,589,968","248,355,280","332,976,544","282,034,336","215,111,904","152,155,136","154,513,568","161,731,360","157,896,000","332,929,152"
3-phosphoglycerate,"279,052","62,906","90,012","271,677","143,882","565,734","70,008","171,478","300,267","379,021","123,607",,,"105,182","361,648","801,596","309,751","531,286","949,616",
3-sulfo-L-alanine,"131,455","90,617","113,875","146,925","109,297","124,408","151,207","91,899","114,380","91,883","149,419","128,027","115,310","163,871","70,821","66,701","66,032","100,469","45,682","104,012"
3-ureidoisobutyrate,"118,000","224,667","288,237","328,306","213,270","144,377","177,387","99,465","149,730","293,673","229,731","237,149","226,485","178,631","137,371","101,436","180,010","176,655","101,737","162,609"
3-ureidopropionate,"1,808,599","288,127","2,067,575","2,119,217","623,373","615,913","657,006","2,096,455","1,141,810","2,172,740","2,167,446","906,796","473,855","2,306,393","1,651,561","531,111","911,737","1,880,799","1,285,953","1,113,075"
3b-hydroxy-5-cholenoic acid,"4,057,477","4,728,204","5,171,653","2,835,762","2,353,368","5,379,063","2,435,783","3,520,295","2,228,953","3,793,364","2,255,618","4,132,610","4,079,262","5,845,053","5,504,027",,"4,810,242","2,316,857","2,735,719","4,001,185"
3beta-hydroxy-5-cholestenoate,"290,571","1,140,903","1,140,808","468,808","288,653","1,282,466",,"519,656","256,740","406,206","731,367","654,529","1,117,914","625,340","864,256","525,814","1,071,392","535,971","776,034","443,313"
3beta-Hydroxy-7-oxo-5-cholestenoic acid,"540,793","2,235,075","4,875,776","1,371,505","1,852,839","2,813,438","3,067,347","4,982,036","1,831,094","2,360,344","1,575,817","1,755,523","3,888,852","2,056,994","791,845","1,564,828","1,883,675","1,756,557","712,493","507,615"
4-acetamidobenzoate,"352,937","286,203","343,252","395,480","198,888","475,797","351,833","370,175","483,927","340,215","622,821","411,497","432,125","489,407","168,234","293,243","316,989","237,958","132,755","743,451"
4-acetamidobutanoate,"277,411","398,580","177,148","283,553","602,624","212,070","376,460","289,468","231,286","723,375","435,732","318,386","328,531","231,120","288,993","434,082","343,820","256,413","141,611","322,387"
4-cholesten-3-one,"11,627,064","5,461,314","11,254,961","7,599,141","4,316,744","7,393,128","6,582,736","9,577,070","10,097,739","8,851,800","7,716,351","7,327,359","8,498,500","7,381,366","10,600,009","9,290,548","6,735,954","7,915,054","7,866,537","6,685,259"
4-ethylphenylsulfate,"40,141","67,544","18,688",,,"18,488","1,398,560",,,,"183,975","220,333","984,093","2,702,416",,,,,,"1,185,388"
4-guanidinobutanoate,"5,082,575","7,416,075","3,553,700","5,066,874","4,222,049","4,782,717","12,032,810","10,269,601","5,722,842","7,093,846","5,359,270","6,616,208","10,702,034","8,457,630","3,977,773","4,835,569","4,935,629","10,686,120","4,184,725","8,098,927"
4-hydroxybenzoate,,"1,710,857","377,718",,,"463,811","1,520,428","243,040","87,200","518,095","479,979","462,841","939,569","832,579",,"244,289","308,837","121,517",,"687,998"
4-hydroxybutyrate (GHB),"643,033","2,146,217","884,233","267,528","492,233","1,236,644","383,536",,"1,086,506","503,031","2,531,893","3,668,143","2,176,213","269,294","409,309","268,489","318,837","253,791","245,687","595,371"
4-hydroxyphenylacetate,"1,160,919","1,131,389","1,229,396","1,618,897","1,167,875","991,212","2,018,450","1,689,955","1,185,129","1,515,451","887,587","1,148,752","968,291","1,544,967","1,103,316","1,509,495","962,599","1,579,361","1,597,200","606,705"
4-hydroxyphenylacetylglycine,"32,229",,,,,,"52,914","30,475",,,,,,"128,955","57,765","52,318",,"29,426",,"51,355"
4-hydroxyphenylpyruvate,"198,145","144,528","290,789","381,049","173,667","217,491","331,652","962,130","843,733","279,120","244,566","699,617","516,729","334,747","173,100","673,772","319,931","390,946","882,748","294,170"
4-imidazoleacetate,"1,356,224","1,072,930","948,025","789,861","596,216","719,053","805,644","1,139,093","1,162,560","1,107,609","1,179,460","1,238,319","906,978","908,688","902,243","789,754","520,505","1,296,795","672,855","1,614,607"
4-methyl-2-oxopentanoate,"1,276,720","1,058,065","1,495,595","1,875,741","804,145","882,173","2,020,731","7,323,157","3,660,023","1,778,011","1,066,377","3,592,584","1,624,625","1,566,264","1,450,421","7,636,577","1,300,972","3,177,427","17,751,160","2,698,553"
4-quinolinecarboxylic acid,"314,304","253,511","292,129","355,008","253,542","358,673","274,447","307,059","330,217","367,756","246,749","210,095","237,736","274,037","284,272","346,308","269,106","314,697","350,422","255,037"
"5,6-dihydrouridine","3,088,998","908,077","4,851,526","4,665,560","1,684,328","2,578,785","1,886,026","4,600,043","6,129,135","3,366,672","2,680,402","2,805,051","1,174,331","3,148,885","4,229,558","5,510,548","3,006,916","6,447,159","8,604,306","1,589,190"
5-(2-Hydroxyethyl)-4-methylthiazole,"263,409","165,105","482,667","516,643","184,539","514,334","632,420","315,816","420,275","489,844","215,595","614,464","854,395","909,473","500,931","502,540","311,346","531,808","579,394","476,954"
5-(galactosylhydroxy)-L-lysine,"203,767","881,853","206,095","159,281","443,691","235,757","1,358,530","115,732","79,463","486,766","449,233","420,577","1,023,378","734,415","97,555",,"110,220","119,817","66,803","506,264"
5-aminovalerate,"71,527,208","204,787,872","87,622,712","70,055,224","68,248,800","85,792,384","96,254,944","69,077,416","81,203,696","100,754,104","95,019,480","153,281,136","126,065,944","99,257,976","68,445,144","67,246,888","77,653,328","66,996,724","75,512,136","94,018,768"
5-hydroxyhexanoate,"2,048,904","1,659,823","3,434,818","4,776,268","2,226,167","4,729,602","2,871,501","4,043,029","1,742,246","4,762,943","3,245,219","2,790,765","2,643,377","4,056,473","4,725,747","4,736,035","3,165,223","3,033,418","3,807,426","3,762,388"
5-hydroxylysine,"541,249","2,348,108","698,240","650,709","799,681","830,019","1,956,746","589,318","589,292","818,544","979,157","1,535,419","2,059,364","1,149,671","445,903","491,691","552,691","719,579","526,816","1,245,729"
5-methylcytidine,"589,681",,"242,256","567,431","342,894","628,297","410,079",,"582,551","704,128","547,687",,,"332,980","754,997","757,239","592,466","525,016","675,312",
5-methylcytosine,"91,428","1,934,460","836,798","155,933","186,285","267,763","725,695","565,946","167,583","126,763","510,240","931,464","1,536,829","686,699","302,352","204,440","171,738","344,241","246,581","1,642,588"
5-methylthioadenosine (MTA),"1,670,183","2,782,928","1,223,174","923,370","1,931,019","1,860,404","859,938","284,495","173,444","2,136,386","2,836,362","1,853,452","5,506,615","1,463,256",,,"683,014",,,"3,061,648"
5-methyluridine (ribothymidine),"1,111,553","363,710","292,086","1,459,645","658,310","1,176,084","1,084,800","77,979","1,418,888","1,922,867","1,282,728","834,382","83,997","832,201","861,303","658,500","870,012","956,793","1,300,688","601,890"
5-oxoproline,"5,786,766","15,402,641","6,235,826","6,111,379","3,004,849","4,118,099","23,335,636","9,922,511","8,137,116","5,593,118","5,500,545","8,038,852","15,673,226","12,241,600","3,907,755","8,732,963","5,025,844","7,837,617","9,041,299","5,981,204"
6-beta-hydroxylithocholate,"14,575,819","14,300,093","33,842,700","24,145,204","28,295,634","33,002,468","17,036,014","29,717,134","18,835,032","35,463,656","24,874,318","18,218,708","26,385,868","47,078,920","35,121,728","26,007,624","27,061,322","16,541,770","54,843,632","25,328,460"
6-oxolithocholate,"116,523,912","36,684,600","176,672,752","191,051,040","82,299,816","173,917,280","81,303,552","199,128,480","226,280,752","121,109,200","73,293,616","91,089,528","48,804,568","113,267,392","132,650,888","271,200,192","165,693,424","110,369,152","223,735,664","81,447,416"
6-oxopiperidine-2-carboxylate,"981,266","264,659","1,513,206","1,039,806","497,228","548,611","388,832","929,450","1,192,872","786,405","501,764","671,033","357,584","423,593","884,932","740,749","881,869","705,665","654,069","407,954"
"7,12-diketolithocholate","384,778","1,072,768","1,940,956","259,658","520,879","256,879","1,063,832","549,492","154,146","409,093","104,272","1,716,673","695,130","606,953","332,082","320,939","197,339","218,561","326,191",
7-ketodeoxycholate,"4,325,249","5,742,545","46,139,436","8,335,516","23,320,984","8,148,580","12,753,237","3,381,711","1,356,907","9,682,330","7,658,909","19,324,116","33,027,408","27,479,248","3,103,365","2,436,511","2,575,499","1,350,742","5,121,453","6,109,193"
7-ketolithocholate,,,"26,185,468",,"9,897,907","4,090,531",,,,,,"9,171,889","10,755,934","2,831,010",,,,,,"1,881,667"
7-methylguanine,"2,930,876","2,190,884","6,183,630","4,703,822","1,870,827","2,968,782","4,593,594","5,985,477","6,060,771","4,139,891","2,915,675","2,676,251","2,654,526","3,754,022","5,782,682","6,388,455","3,130,168","7,677,120","10,332,899","3,426,980"
8-hydroxyoctanoate,"664,579","605,683","563,987","762,439","498,373","681,815","441,905","679,769","810,003","709,903","652,591","489,574","601,320","553,753","562,968","623,785","435,015","488,159","493,004","513,028"
"9,10-DiHOME","4,979,132","8,331,607","7,071,836","5,139,792","5,576,585","9,540,229","5,209,104","8,449,273","7,710,237","6,745,057","6,522,829","7,481,296","6,529,771","7,639,183","7,194,778","6,365,288","7,202,843","5,671,581","7,758,547","6,918,553"
acetylcarnitine (C2),"1,087,054","7,462,341","1,295,612","495,501","1,214,308","846,447","4,807,559","2,388,351","1,318,768","6,201,289","7,700,766","5,849,817","3,233,300","7,109,124","1,872,117","1,137,979","594,775","4,297,011","2,948,405","6,257,202"
acetylphosphate,"1,390,607",,,"1,443,882","607,260","1,748,650","464,036","537,631","1,181,985","1,750,337","1,014,058","292,843","361,452","905,942","1,444,506","1,296,325","1,691,114","4,832,159","5,715,807",
adenine,"3,043,855","1,828,829","5,216,756","2,174,168","6,503,494","3,833,148","1,530,090","30,574,310","11,939,212","2,548,806","2,529,100","3,953,681","6,825,648","2,289,358","9,137,783","10,941,934","6,407,027","8,725,315","5,990,721","15,607,439"
adenosine,"1,401,601","653,950","804,518","1,082,045","3,079,608","2,159,232","700,661","1,539,337","2,605,211","1,784,568","2,122,509","2,103,431","1,079,912","1,308,834","3,572,093","2,304,586","3,025,838","4,056,934","2,538,705","4,467,397"
adenosine 2'-monophosphate (2'-AMP),"54,041",,"93,354","41,944","180,210","448,836","36,667","96,819","49,114","463,242","164,809","93,298",,,"51,813","56,908","120,673","279,262","58,929","156,072"
adenosine 3'-monophosphate (3'-AMP),,,"662,424",,"966,325","901,445",,"86,383","241,278","886,952","103,316","570,657","319,154",,,"289,640","696,158","179,373","255,989","175,432"
adenosine 5'-monophosphate (AMP),"2,301,781","2,089,545","2,312,293","1,508,331","2,290,084","3,001,852","1,532,276","2,274,878","1,345,118","3,268,545","1,563,164","1,802,534","1,116,169","1,224,380","667,929","1,171,391","1,716,430","5,542,802","2,452,851","1,184,801"
